work_year,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,salary_in_usd
2023,3,2,25,75,0,70,1,153600
2023,3,2,25,75,0,70,1,106800
2023,3,2,33,75,0,70,1,137500
2023,3,2,33,75,0,70,1,81500
2023,1,2,59,75,0,70,1,314100
2023,1,2,59,75,0,70,1,195800
2023,3,2,8,75,0,70,1,205000
2023,3,2,8,75,0,70,1,180000
2023,3,2,47,75,100,70,1,165000
2023,3,2,47,75,100,70,1,144000
2023,0,2,14,75,0,70,1,160000
2023,0,2,14,75,0,70,1,100000
2023,1,2,33,75,0,70,1,200000
2023,1,2,33,75,0,70,1,145000
2023,2,2,25,75,0,70,1,150000
2023,2,2,25,75,0,70,1,100000
2023,3,2,37,75,0,70,1,199000
2023,3,2,37,75,0,70,1,112000
2023,3,2,47,75,0,70,1,105000
2023,3,2,47,75,0,70,1,70000
2023,0,2,16,67,100,63,2,130000
2023,3,2,25,75,0,70,1,180180
2023,3,2,25,75,0,70,1,106020
2023,0,2,33,75,0,70,1,160000
2023,0,2,33,75,0,70,1,135000
2023,3,2,47,75,0,70,1,183000
2023,3,2,47,75,0,70,1,134000
2023,3,2,69,75,0,70,1,220000
2023,3,2,69,75,0,70,1,150000
2023,3,2,8,75,0,70,0,350000
2023,3,2,8,75,0,70,0,262500
2023,3,2,25,75,0,70,1,122000
2023,3,2,25,75,0,70,1,94000
2023,3,2,69,75,0,70,1,276000
2023,3,2,69,75,0,70,1,184000
2023,1,2,33,75,100,70,1,310000
2023,1,2,33,75,100,70,1,239000
2023,3,2,47,75,100,70,1,225000
2023,3,2,47,75,100,70,1,156400
2023,2,2,69,75,100,70,1,180000
2023,2,2,69,75,100,70,1,150000
2023,3,2,47,75,0,70,1,228000
2023,3,2,47,75,0,70,1,152000
2023,3,2,47,75,100,70,1,209450
2023,3,2,47,75,100,70,1,158677
2023,3,2,25,75,0,70,1,175000
2023,3,2,25,75,0,70,1,145000
2023,3,2,33,75,0,70,1,240000
2023,3,2,33,75,0,70,1,170000
2023,2,2,25,75,0,70,1,103200
2023,2,2,25,75,0,70,1,61200
2022,2,2,47,75,100,70,0,155000
2021,0,2,78,68,50,64,0,66970
2023,3,2,47,18,50,23,0,63312
2023,3,2,47,75,100,70,1,237000
2023,3,2,47,75,100,70,1,145000
2023,3,2,47,75,100,70,1,240000
2023,3,2,47,75,100,70,1,139000
2023,3,2,31,75,0,70,1,174500
2023,3,2,31,75,0,70,1,113000
2023,3,2,25,75,100,70,1,130000
2023,3,2,25,75,100,70,1,87000
2023,3,2,25,75,100,70,1,160000
2023,3,2,25,75,100,70,1,108000
2023,3,2,33,75,100,70,1,165000
2023,3,2,33,75,100,70,1,107250
2023,3,2,33,75,0,70,1,300000
2023,3,2,33,75,0,70,1,119000
2023,3,2,47,75,100,70,1,285800
2023,3,2,47,75,100,70,1,154600
2023,2,2,59,39,50,38,0,60795
2023,0,2,25,2,100,70,2,30000
2023,2,2,45,75,0,70,1,220000
2023,2,2,45,75,0,70,1,195000
2023,3,2,37,75,0,70,1,168400
2023,3,2,37,75,0,70,1,105200
2023,2,2,25,75,0,70,1,206000
2023,2,2,25,75,0,70,1,160000
2023,3,2,4,75,100,70,1,200000
2023,3,2,4,75,100,70,1,175000
2023,3,2,4,75,100,70,1,231250
2023,3,2,4,75,100,70,1,138750
2023,3,2,33,11,100,12,1,153000
2023,3,2,33,11,100,12,1,94000
2023,3,2,33,75,0,70,0,240500
2023,3,2,33,75,0,70,0,123700
2023,3,2,33,75,100,70,1,160000
2023,3,2,33,75,100,70,1,90000
2023,0,2,47,75,0,70,1,124234
2023,0,2,47,75,0,70,1,74540
2023,2,2,25,75,0,70,1,109000
2023,2,2,25,75,0,70,1,79000
2022,3,2,69,28,50,27,0,84053
2023,2,2,69,1,0,2,2,50000
2023,3,2,47,75,100,70,1,275300
2023,3,2,47,75,100,70,1,183500
2023,3,2,47,75,100,70,1,275300
2023,3,2,47,75,100,70,1,183500
2023,3,2,25,75,100,70,1,160000
2023,3,2,25,75,100,70,1,125600
2023,3,2,33,75,0,70,1,170000
2023,3,2,33,75,0,70,1,120000
2023,3,2,33,75,0,70,1,225000
2023,3,2,33,75,0,70,1,140000
2023,3,2,25,75,0,70,1,141290
2023,3,2,25,75,0,70,1,74178
2023,3,2,47,75,0,70,1,150000
2023,3,2,47,75,0,70,1,120000
2023,3,2,33,75,100,70,1,85000
2023,3,2,33,75,100,70,1,75000
2023,3,2,33,75,0,70,1,220000
2023,3,2,33,75,0,70,1,160000
2023,3,2,33,75,100,70,1,205600
2023,3,2,33,75,100,70,1,107500
2023,2,2,33,75,0,70,1,120000
2023,2,2,33,75,0,70,1,95000
2023,3,2,33,75,0,70,1,185900
2023,3,2,33,75,0,70,1,129300
2023,3,2,33,75,100,70,1,160000
2023,3,2,33,75,100,70,1,130000
2023,0,2,47,39,50,38,2,12888
2023,2,2,33,75,0,70,1,250000
2023,2,2,33,75,0,70,1,175000
2023,3,2,47,75,100,70,1,136000
2023,3,2,47,75,100,70,1,104000
2023,2,2,25,75,0,70,1,80000
2023,2,2,25,75,0,70,1,52500
2023,3,2,47,75,100,70,1,110000
2023,3,2,47,75,100,70,1,84000
2023,3,2,11,75,0,70,1,125000
2023,3,2,11,75,0,70,1,110000
2023,2,2,25,75,0,70,1,90000
2023,2,2,25,75,0,70,1,80000
2023,3,2,66,75,0,70,1,200000
2023,3,2,66,75,0,70,1,135000
2022,0,2,17,75,50,70,0,48000
2023,0,2,1,6,50,7,2,120000
2023,3,2,33,75,0,70,1,130000
2023,3,2,33,75,0,70,1,75000
2023,3,2,33,75,0,70,1,252000
2023,3,2,33,75,0,70,1,129000
2023,2,2,25,75,0,70,1,150000
2023,2,2,25,75,0,70,1,100000
2023,3,2,33,75,0,70,1,226700
2023,3,2,33,75,0,70,1,133300
2023,3,2,47,75,0,70,1,190000
2023,3,2,47,75,0,70,1,165000
2023,3,2,33,75,100,70,1,170000
2023,3,2,33,75,100,70,1,150000
2023,2,2,33,75,0,70,1,150000
2023,2,2,33,75,0,70,1,130000
2023,3,2,47,75,0,70,1,225000
2023,3,2,47,75,0,70,1,156400
2023,3,2,23,75,100,70,2,200000
2023,2,2,5,45,100,43,2,80000
2023,0,2,17,31,50,30,0,12877
2022,0,2,1,52,0,49,2,6304
2023,2,2,28,39,50,64,1,17509
2023,3,2,47,75,0,70,1,257000
2023,3,2,47,75,0,70,1,134000
2023,3,2,47,49,0,46,1,77262
2023,3,2,47,49,0,46,1,38631
2023,3,2,33,75,0,70,0,205600
2023,3,2,33,75,0,70,0,105700
2023,3,2,14,75,100,70,1,140000
2023,3,2,14,75,100,70,1,110000
2023,3,2,45,75,0,70,1,299500
2023,3,2,45,75,0,70,1,245100
2023,3,2,89,75,0,70,1,210000
2023,3,2,89,75,0,70,1,151800
2023,2,2,47,64,50,61,0,53654
2023,3,2,25,26,0,25,1,51508
2023,3,2,25,26,0,25,1,40777
2023,3,2,25,26,0,25,1,51508
2023,3,2,25,26,0,25,1,40777
2023,0,2,33,75,0,70,1,160000
2023,0,2,33,75,0,70,1,135000
2023,2,2,33,75,100,70,1,120000
2023,2,2,33,75,100,70,1,95000
2023,3,2,33,75,100,70,1,250000
2023,3,2,33,75,100,70,1,63000
2023,3,2,47,75,100,70,1,237000
2023,3,2,47,75,100,70,1,145000
2023,3,2,47,75,100,70,1,130000
2023,3,2,47,75,100,70,1,90000
2023,2,2,25,75,100,70,1,120000
2023,2,2,25,75,100,70,1,100000
2023,3,2,31,75,0,70,1,174500
2023,3,2,31,75,0,70,1,113000
2023,2,2,47,75,0,70,1,183310
2023,2,2,47,75,0,70,1,183310
2023,3,2,25,75,100,70,1,145000
2023,3,2,25,75,100,70,1,102500
2023,3,2,47,75,0,70,1,210000
2023,3,2,47,75,0,70,1,185000
2023,3,2,31,75,0,70,1,174500
2023,3,2,31,75,0,70,1,113000
2023,3,2,42,75,0,70,1,122000
2023,3,2,42,75,0,70,1,94000
2023,3,2,47,75,0,70,1,220000
2023,3,2,47,75,0,70,1,146000
2023,3,2,33,75,0,70,1,300000
2023,3,2,33,75,0,70,1,130000
2023,2,2,47,71,50,67,0,24740
2022,2,2,23,39,100,38,1,15897
2023,3,2,42,75,0,70,1,145000
2023,3,2,42,75,0,70,1,128000
2023,3,2,47,75,0,70,1,182000
2023,3,2,47,75,0,70,1,140000
2023,3,2,33,75,0,70,1,122000
2023,3,2,33,75,0,70,1,94000
2023,3,2,69,49,0,46,1,77262
2023,3,2,69,49,0,46,1,38631
2023,1,2,47,75,0,70,1,300000
2023,1,2,47,75,0,70,1,200000
2023,2,2,25,75,0,70,1,135000
2023,2,2,25,75,0,70,1,105500
2023,3,2,33,75,0,70,1,252000
2023,3,2,33,75,0,70,1,129000
2022,2,2,47,75,100,70,0,110000
2023,3,2,47,75,100,70,1,136000
2023,3,2,47,75,100,70,1,104000
2023,3,2,47,75,100,70,1,168000
2023,3,2,47,75,100,70,1,130000
2023,2,2,25,29,0,28,1,78990
2023,2,2,25,29,0,28,1,43809
2023,2,2,33,75,0,70,1,120000
2023,2,2,33,75,0,70,1,95000
2023,3,2,47,75,0,70,1,153400
2023,3,2,47,75,0,70,1,122700
2023,3,2,47,75,0,70,1,185000
2023,3,2,47,75,0,70,1,160000
2023,3,2,47,75,100,70,1,205000
2023,3,2,47,75,100,70,1,185000
2023,3,2,69,75,0,70,1,204500
2023,3,2,69,75,0,70,1,142200
2023,2,2,69,75,0,70,1,145000
2023,2,2,69,75,0,70,1,87000
2023,0,2,47,39,100,70,1,50000
2023,3,2,66,75,100,70,1,234100
2023,3,2,66,75,100,70,1,203500
2023,3,2,47,75,0,70,1,223800
2023,3,2,47,75,0,70,1,172100
2023,3,2,47,75,0,70,1,180000
2023,3,2,47,75,0,70,1,150000
2023,3,2,33,75,100,70,1,232200
2023,3,2,33,75,100,70,1,167200
2023,3,2,14,75,0,70,1,197000
2023,3,2,14,75,0,70,1,106000
2023,3,2,89,75,0,70,1,180000
2023,3,2,89,75,0,70,1,145000
2023,3,2,35,75,0,70,1,225000
2023,3,2,35,75,0,70,1,200000
2023,3,2,33,75,100,70,1,170000
2023,3,2,33,75,100,70,1,114000
2023,3,2,33,75,0,70,1,291500
2023,3,2,33,75,0,70,1,180000
2023,1,2,33,75,0,70,1,196200
2023,1,2,33,75,0,70,1,150900
2023,3,2,47,75,0,70,1,168400
2023,3,2,47,75,0,70,1,105200
2023,2,2,33,26,100,25,1,95000
2023,2,2,33,26,100,25,1,80000
2023,2,2,25,75,0,70,1,116000
2023,2,2,25,75,0,70,1,72000
2023,3,2,4,75,0,70,1,207000
2023,3,2,4,75,0,70,1,167000
2023,3,2,69,75,0,70,1,145000
2023,3,2,69,75,0,70,1,135000
2023,2,2,33,75,0,70,1,105000
2023,2,2,33,75,0,70,1,70000
2023,3,2,31,75,100,70,1,180000
2023,3,2,31,75,100,70,1,115000
2023,3,2,33,75,100,70,1,133800
2023,3,2,33,75,100,70,1,96100
2023,2,2,25,75,0,70,1,120000
2023,2,2,25,75,0,70,1,80000
2023,3,2,43,75,0,70,1,140000
2023,3,2,43,75,0,70,1,100000
2023,3,2,89,75,0,70,1,150000
2023,3,2,89,75,0,70,1,120000
2023,3,2,21,75,100,70,1,140000
2023,3,2,21,75,100,70,1,115000
2023,3,2,45,75,100,70,1,297300
2023,3,2,45,75,100,70,1,198200
2023,3,2,47,75,100,70,1,297300
2023,3,2,47,75,100,70,1,198200
2023,3,2,33,75,100,70,1,202000
2023,3,2,33,75,100,70,1,135000
2023,3,2,47,75,100,70,1,110000
2023,3,2,47,75,100,70,1,84000
2023,2,2,69,75,50,70,0,219000
2023,3,2,8,75,100,70,1,230000
2023,3,2,8,75,100,70,1,196000
2023,3,2,14,75,100,70,1,140000
2023,3,2,14,75,100,70,1,110000
2023,2,2,25,75,0,70,1,150000
2023,2,2,25,75,0,70,1,100000
2023,3,2,33,75,0,70,1,160000
2023,3,2,33,75,0,70,1,110000
2023,3,2,47,75,0,70,1,185900
2023,3,2,47,75,0,70,1,129300
2023,3,2,8,75,0,70,0,126100
2023,3,2,8,75,0,70,0,72000
2023,3,2,33,75,100,70,1,170000
2023,3,2,33,75,100,70,1,150000
2023,2,2,69,75,100,70,1,175000
2023,2,2,69,75,100,70,1,140000
2023,3,2,25,75,0,70,1,240500
2023,3,2,25,75,0,70,1,137500
2023,2,2,47,75,0,70,1,187500
2023,2,2,47,75,0,70,1,165000
2023,2,2,72,29,0,28,0,72914
2022,0,3,25,26,100,70,0,25216
2023,3,2,89,75,0,70,1,210000
2023,3,2,89,75,0,70,1,165750
2023,3,2,74,75,100,70,1,225000
2023,3,2,74,75,100,70,1,165750
2023,2,2,69,29,0,28,1,109006
2023,2,2,69,29,0,28,1,67141
2023,3,2,47,75,100,70,1,135000
2023,3,2,47,75,100,70,1,115000
2023,3,2,79,75,0,70,1,275000
2023,3,2,79,75,0,70,1,175000
2023,3,2,47,75,100,70,1,170000
2023,3,2,47,75,100,70,1,140000
2023,3,2,33,75,0,70,1,175308
2023,3,2,33,75,0,70,1,100706
2023,3,2,79,75,0,70,1,235000
2023,3,2,79,75,0,70,1,135000
2023,3,2,33,75,0,70,1,310000
2023,3,2,33,75,0,70,1,229000
2023,3,2,66,75,0,70,1,289076
2023,3,2,66,75,0,70,1,202353
2023,3,2,33,63,0,60,1,69751
2023,3,2,33,63,0,60,1,37558
2023,2,2,88,75,100,70,1,120000
2023,2,2,88,75,100,70,1,100000
2023,3,2,33,75,0,70,1,226700
2023,3,2,33,75,0,70,1,133300
2023,3,2,25,75,0,70,1,125000
2023,3,2,25,75,0,70,1,85000
2023,3,2,25,75,100,70,1,130000
2023,3,2,25,75,100,70,1,80000
2023,2,2,33,75,0,70,1,120000
2023,2,2,33,75,0,70,1,100000
2021,3,2,47,39,100,38,0,54094
2022,2,2,17,39,50,38,0,18314
2023,3,2,33,75,100,70,1,231250
2023,3,2,33,75,100,70,1,138750
2023,3,2,33,75,0,70,1,199000
2023,3,2,33,75,0,70,1,162000
2023,0,2,33,75,0,70,1,160000
2023,0,2,33,75,0,70,1,135000
2022,0,2,47,75,100,70,1,100000
2023,3,2,89,75,0,70,1,200000
2023,3,2,89,75,0,70,1,150000
2023,0,2,88,75,0,70,1,160000
2023,0,2,88,75,0,70,1,120000
2023,3,2,89,75,0,70,1,250000
2023,3,2,89,75,0,70,1,200000
2023,0,2,51,75,0,70,1,150000
2023,0,2,51,75,0,70,1,120000
2023,3,2,88,75,0,70,1,150000
2023,3,2,88,75,0,70,1,100000
2022,3,2,29,57,0,54,0,133000
2023,3,2,47,75,0,70,1,272550
2023,3,2,47,75,0,70,1,198200
2023,3,2,47,75,0,70,1,182000
2023,3,2,47,75,0,70,1,140000
2023,3,2,33,75,0,70,1,200000
2023,3,2,33,75,0,70,1,160000
2023,3,2,69,75,0,70,1,204500
2023,3,2,69,75,0,70,1,142200
2023,2,2,47,75,0,70,1,120000
2023,2,2,47,75,0,70,1,105000
2023,3,2,33,75,100,70,1,187500
2023,3,2,33,75,100,70,1,175000
2023,3,2,69,75,0,70,1,204500
2023,3,2,69,75,0,70,1,142200
2023,3,2,25,75,100,70,1,155000
2023,3,2,25,75,100,70,1,64000
2023,3,2,23,75,0,70,1,235000
2023,3,2,23,75,0,70,1,185000
2023,3,2,31,75,0,70,1,174500
2023,3,2,31,75,0,70,1,113000
2023,3,2,47,11,0,12,1,143100
2023,3,2,47,11,0,12,1,113000
2023,3,2,8,75,100,70,1,184000
2023,3,2,8,75,100,70,1,142000
2023,3,2,47,75,0,70,1,140000
2023,3,2,47,75,0,70,1,120000
2023,3,2,31,75,0,70,1,174500
2023,3,2,31,75,0,70,1,113000
2023,3,2,47,75,0,70,1,180560
2023,3,2,47,75,0,70,1,115440
2023,3,2,47,75,0,70,1,140000
2023,3,2,47,75,0,70,1,120000
2023,3,2,89,75,0,70,1,248100
2023,3,2,89,75,0,70,1,145900
2023,3,2,47,11,0,12,1,120000
2023,3,2,47,11,0,12,1,110000
2023,3,2,33,75,0,70,1,291500
2023,3,2,33,75,0,70,1,180000
2023,2,2,69,29,100,28,1,75344
2023,2,2,69,29,100,28,1,63192
2023,3,2,33,75,0,70,1,161800
2023,3,2,33,75,0,70,1,141600
2023,2,2,69,29,100,28,1,58331
2023,2,2,69,29,100,28,1,46178
2023,3,2,33,75,100,70,1,166000
2023,3,2,33,75,100,70,1,128000
2023,3,2,31,75,100,70,1,170000
2023,3,2,31,75,100,70,1,110000
2023,3,2,33,75,100,70,1,160000
2023,3,2,33,75,100,70,1,75000
2023,3,2,33,75,100,70,1,236000
2023,3,2,33,75,100,70,1,182000
2022,2,2,25,39,100,38,0,14307
2022,0,2,47,75,0,70,1,130000
2023,2,2,25,75,0,70,1,150000
2023,2,2,25,75,0,70,1,100000
2023,3,2,69,75,0,70,0,261500
2023,3,2,69,75,0,70,0,134500
2022,2,2,47,39,100,38,0,13989
2023,2,2,47,75,0,70,1,130000
2023,2,2,47,75,0,70,1,90000
2023,0,2,33,75,0,70,1,160000
2023,0,2,33,75,0,70,1,135000
2022,3,2,76,75,100,70,0,125000
2022,3,2,33,75,0,70,1,175000
2022,3,2,33,75,0,70,1,155000
2022,3,2,33,75,0,70,1,153600
2022,3,2,33,75,0,70,1,106800
2022,3,2,47,75,0,70,1,150000
2022,3,2,47,75,0,70,1,140000
2022,3,2,42,75,0,70,1,122000
2022,3,2,42,75,0,70,1,94500
2022,3,2,33,75,0,70,1,170000
2022,3,2,33,75,0,70,1,130000
2022,3,2,42,75,0,70,1,145000
2022,3,2,42,75,0,70,1,128000
2022,3,2,33,75,0,70,1,145000
2022,3,2,33,75,0,70,1,100000
2022,3,2,33,75,0,70,1,175000
2022,3,2,33,75,0,70,1,120000
2022,3,2,33,75,0,70,1,145000
2022,3,2,33,75,0,70,1,115000
2022,3,2,7,75,100,70,1,150000
2022,2,2,25,75,0,70,1,150000
2022,2,2,25,75,0,70,1,100000
2022,2,2,47,75,100,70,1,150000
2022,2,2,47,75,100,70,1,127500
2022,3,2,47,75,100,70,1,126500
2022,3,2,47,75,100,70,1,51000
2022,2,2,33,75,0,70,1,260000
2022,2,2,33,75,0,70,1,175000
2022,0,2,5,5,100,57,1,40000
2022,0,2,2,60,100,6,1,40000
2022,3,2,33,75,100,70,1,250000
2022,3,2,33,75,100,70,1,63000
2022,3,2,69,75,100,70,1,210000
2022,3,2,69,75,100,70,1,160000
2022,3,2,47,75,100,70,1,272550
2022,3,2,47,75,100,70,1,198200
2022,2,2,47,28,100,27,1,94560
2022,2,2,47,28,100,27,1,52533
2022,3,2,47,75,0,70,1,220000
2022,3,2,47,75,0,70,1,146000
2022,2,2,25,75,0,70,1,150000
2022,2,2,25,75,0,70,1,100000
2022,3,2,75,11,100,12,1,248400
2022,3,2,75,11,100,12,1,183600
2022,2,2,33,75,100,70,1,150000
2022,2,2,33,75,100,70,1,150000
2022,0,2,68,60,100,6,1,40000
2022,3,2,64,39,0,38,0,56723
2022,2,2,33,75,0,70,1,120000
2022,2,2,33,75,0,70,1,95000
2022,0,2,33,75,0,70,1,160000
2022,0,2,33,75,0,70,1,135000
2022,0,2,42,42,50,41,1,24165
2022,3,2,33,75,100,70,1,216000
2022,3,2,33,75,100,70,1,144000
2022,0,2,33,75,0,70,1,85000
2022,0,2,33,75,0,70,1,65000
2022,3,2,25,75,100,70,1,149000
2022,3,2,25,75,100,70,1,119000
2022,3,2,47,75,0,70,1,140000
2022,3,2,47,75,0,70,1,120000
2022,2,2,47,75,0,70,1,150000
2022,2,2,47,75,0,70,1,110000
2022,3,2,69,75,100,70,1,246000
2022,3,2,69,75,100,70,1,201000
2022,3,2,47,75,0,70,1,190000
2022,3,2,47,75,0,70,1,155000
2022,3,2,66,75,100,70,1,235000
2022,3,2,66,75,100,70,1,185000
2022,3,2,21,75,100,70,1,190000
2022,3,2,21,75,100,70,1,160000
2022,0,2,86,75,100,70,1,100000
2022,2,2,33,75,0,70,1,130000
2022,2,2,33,75,0,70,1,115000
2022,2,2,47,29,0,28,1,92350
2022,2,2,47,29,0,28,1,67723
2022,2,2,33,75,0,70,1,105000
2022,2,2,33,75,0,70,1,70000
2022,3,2,69,75,0,70,1,204500
2022,3,2,69,75,0,70,1,142200
2022,3,2,69,75,100,70,1,192000
2022,3,2,69,75,100,70,1,164000
2022,3,2,33,75,0,70,1,185900
2022,3,2,33,75,0,70,1,129300
2022,3,2,33,75,0,70,1,130000
2022,3,2,33,75,0,70,1,75000
2022,3,2,45,75,0,70,1,175000
2022,3,2,45,75,0,70,1,120000
2022,3,2,33,75,0,70,1,167500
2022,3,2,33,75,0,70,1,106500
2022,2,2,25,75,100,70,1,75000
2022,2,2,25,75,100,70,1,60000
2022,3,2,8,75,100,70,1,184000
2022,3,2,8,75,100,70,1,142000
2022,2,2,47,75,0,70,1,145000
2022,2,2,47,75,0,70,1,100000
2022,0,2,75,50,50,47,2,10000
2022,2,2,47,39,100,70,1,31795
2022,2,2,79,61,100,58,2,44365
2022,3,2,33,75,0,70,1,175000
2022,3,2,33,75,0,70,1,120000
2022,3,2,33,75,0,70,1,175000
2022,3,2,33,75,0,70,1,120000
2022,1,2,33,75,0,70,1,200000
2022,1,2,33,75,0,70,1,145000
2022,2,2,33,29,100,28,1,92350
2022,2,2,33,29,100,28,1,73880
2022,3,2,33,75,0,70,1,145000
2022,3,2,33,75,0,70,1,100000
2022,3,2,8,75,100,70,1,192000
2022,3,2,8,75,100,70,1,164000
2022,1,2,33,75,100,70,1,310000
2022,1,2,33,75,100,70,1,239000
2022,3,2,25,75,0,70,1,120000
2022,3,2,25,75,0,70,1,95000
2022,3,2,69,75,0,70,1,145000
2022,3,2,69,75,0,70,1,135000
2022,3,2,33,75,0,70,1,100000
2022,3,2,33,75,0,70,1,78000
2022,3,2,33,26,0,25,1,73546
2022,3,2,33,26,0,25,1,36773
2022,2,2,33,75,100,70,1,160000
2022,2,2,33,75,100,70,1,120000
2022,3,2,47,75,0,70,1,190000
2022,3,2,47,75,0,70,1,150000
2022,2,2,33,39,50,38,0,35610
2022,3,2,3,16,100,17,0,125000
2022,3,2,33,75,0,70,1,120000
2022,3,2,33,75,0,70,1,95000
2022,2,2,25,75,0,70,1,150000
2022,2,2,25,75,0,70,1,100000
2022,3,2,47,26,0,25,1,47280
2022,3,2,47,26,0,25,1,37824
2022,3,2,25,75,100,70,1,115934
2022,3,2,25,75,100,70,1,81666
2022,3,2,47,75,100,70,1,175000
2022,3,2,47,75,100,70,1,140000
2022,3,2,33,75,0,70,1,120000
2022,3,2,33,75,0,70,1,95000
2022,3,2,88,75,0,70,1,249500
2022,3,2,88,75,0,70,1,149850
2022,2,2,4,75,100,70,1,122500
2022,2,2,4,75,100,70,1,100000
2022,3,2,47,75,0,70,1,249500
2022,3,2,47,75,0,70,1,149850
2022,0,2,25,75,0,70,1,55000
2022,0,2,25,75,0,70,1,48000
2022,3,2,89,75,0,70,1,249500
2022,3,2,89,75,0,70,1,149850
2022,2,2,23,28,100,27,2,58837
2022,3,2,33,75,100,70,1,190000
2022,3,2,33,75,100,70,1,120000
2022,3,2,25,75,100,70,1,127000
2022,3,2,25,75,100,70,1,104000
2022,3,2,47,75,100,70,1,210000
2022,3,2,47,75,100,70,1,150000
2022,3,2,69,75,100,70,1,210000
2022,3,2,69,75,100,70,1,150000
2022,3,2,33,75,100,70,1,210000
2022,3,2,33,75,100,70,1,130000
2022,3,2,47,75,100,70,1,182750
2022,3,2,47,75,100,70,1,161500
2022,2,2,25,75,100,70,1,102640
2022,2,2,25,75,100,70,1,66100
2022,3,2,89,75,100,70,1,210000
2022,3,2,89,75,100,70,1,150000
2022,3,2,33,75,0,70,1,198800
2022,3,2,33,75,0,70,1,122600
2022,2,2,33,75,100,70,1,130000
2022,2,2,33,75,100,70,1,80000
2022,3,2,47,75,100,70,1,136000
2022,3,2,47,75,100,70,1,104000
2022,3,2,25,75,100,70,1,150000
2022,3,2,25,75,100,70,1,100000
2022,0,2,33,75,0,70,1,160000
2022,0,2,33,75,0,70,1,135000
2022,3,2,33,75,100,70,1,216000
2022,3,2,33,75,100,70,1,144000
2022,1,2,47,75,100,70,1,159000
2022,1,2,47,75,100,70,1,130000
2022,3,2,25,75,100,70,1,115934
2022,3,2,25,75,100,70,1,81666
2022,3,2,33,75,100,70,1,215000
2022,3,2,33,75,100,70,1,150000
2022,3,2,69,75,100,70,1,246000
2022,3,2,69,75,100,70,1,201000
2022,2,2,33,75,100,70,1,187000
2022,2,2,33,75,100,70,1,153000
2022,3,2,69,54,100,51,1,255000
2022,3,2,69,54,100,51,1,185000
2022,2,2,25,29,0,28,1,430967
2022,2,2,25,29,0,28,1,55410
2022,3,2,25,26,0,25,1,50432
2022,3,2,25,26,0,25,1,39925
2022,3,2,25,75,0,70,1,169000
2022,3,2,25,75,0,70,1,110600
2022,0,2,12,20,0,20,0,60938
2022,3,2,14,75,100,70,1,140000
2022,3,2,14,75,100,70,1,120000
2022,2,2,25,75,100,70,1,75000
2022,2,2,25,75,100,70,1,60000
2022,3,2,0,11,50,1,2,10000
2022,0,2,25,75,50,70,0,50000
2022,2,2,67,75,100,70,1,134000
2022,2,2,67,75,100,70,1,124000
2022,3,2,25,75,0,70,1,166700
2022,3,2,25,75,0,70,1,119000
2022,0,2,47,75,0,70,1,124234
2022,0,2,47,75,0,70,1,74540
2022,2,2,25,75,100,70,1,100000
2022,2,2,25,75,100,70,1,65000
2021,2,2,25,39,50,38,0,16904
2022,0,2,3,11,50,12,0,200000
2022,0,2,69,2,100,3,0,12000
2022,3,2,33,75,100,70,1,220000
2022,3,2,33,75,100,70,1,146000
2022,3,2,33,26,0,25,1,68293
2022,3,2,33,26,0,25,1,36773
2022,3,2,49,75,0,70,1,110000
2022,3,2,49,75,0,70,1,70000
2022,0,2,25,75,50,70,0,50000
2022,3,2,33,75,0,70,1,120000
2022,3,2,33,75,0,70,1,95000
2022,2,2,25,75,0,70,1,150000
2022,2,2,25,75,0,70,1,100000
2022,3,2,47,26,0,25,1,47280
2022,3,2,47,26,0,25,1,37824
2022,3,2,31,75,100,70,1,190000
2022,3,2,31,75,100,70,1,135000
2022,3,2,47,75,0,70,1,128000
2022,3,2,47,75,0,70,1,81500
2022,3,2,47,75,100,70,1,173000
2022,3,2,47,75,100,70,1,110000
2022,3,2,69,75,0,70,1,192000
2022,3,2,69,75,0,70,1,120000
2022,3,2,25,75,100,70,1,115934
2022,3,2,25,75,100,70,1,81666
2022,3,2,25,75,0,70,1,120000
2022,3,2,25,75,0,70,1,95000
2022,3,2,85,75,100,70,0,190000
2022,3,2,33,75,100,70,1,194000
2022,3,2,33,75,100,70,1,129400
2022,3,2,25,75,100,70,1,201000
2022,3,2,25,75,100,70,1,89200
2022,3,2,47,75,0,70,1,165000
2022,3,2,47,75,0,70,1,125000
2022,3,2,8,75,100,70,1,230000
2022,3,2,8,75,100,70,1,196000
2022,2,2,69,75,0,70,1,130000
2022,2,2,69,75,0,70,1,90000
2022,2,2,73,75,100,70,1,150000
2022,2,2,73,75,100,70,1,100000
2022,2,2,69,75,0,70,1,230000
2022,2,2,69,75,0,70,1,150000
2022,3,2,33,75,0,70,1,153600
2022,3,2,33,75,0,70,1,106800
2022,2,2,73,75,100,70,1,130000
2022,2,2,73,75,100,70,1,100000
2022,3,2,33,75,100,70,1,216000
2022,3,2,33,75,100,70,1,144000
2022,2,2,47,75,0,70,1,180000
2022,2,2,47,75,0,70,1,120000
2022,0,2,33,75,0,70,1,160000
2022,0,2,33,75,0,70,1,135000
2022,3,2,25,75,100,70,1,192500
2022,3,2,25,75,100,70,1,140000
2022,3,2,33,75,0,70,1,152500
2022,3,2,33,75,0,70,1,130000
